,Subject Area,Level of study,Country of HE provider,Female,Male,Other,Total,Female (%),Male (%),Other (%),Female (%) 2014/15,Male (%) 2014/15,Other (%) 2014/15,Female (%) 2015/16,Male (%) 2015/16,Other (%) 2015/16,Female (%) 2016/17,Male (%) 2016/17,Other (%) 2016/17,Female (%) 2017/18,Male (%) 2017/18,Other (%) 2017/18,Avg. yby % change of Female,Avg. yby % change of Male,Avg. yby % change of Other
167,(6) Physical sciences,All postgraduate,Northern Ireland,300,305,0,600,50.0,50.83333333333333,0.0,44.26229508196721,55.73770491803278,0.0,45.23809523809524,54.761904761904766,0.0,44.166666666666664,55.833333333333336,0.0,47.107438016528924,52.892561983471076,0.0,1.4344262295081975,-1.2260928961748636,0.0
168,(6) Physical sciences,All postgraduate,Scotland,1290,1540,10,2840,45.42253521126761,54.22535211267606,0.35211267605633806,40.86444007858546,58.93909626719057,0.19646365422396855,40.44265593561368,59.356136820925556,0.2012072434607646,42.45810055865922,57.35567970204841,0.186219739292365,44.72271914132379,55.09838998211091,0.17889087656529518,1.139523783170537,-1.178436038628627,0.038912255458092376
169,(6) Physical sciences,All postgraduate,Wales,425,595,5,1020,41.66666666666667,58.333333333333336,0.49019607843137253,39.189189189189186,60.810810810810814,0.0,41.55844155844156,58.44155844155844,0.0,42.01183431952663,57.98816568047337,0.0,42.3469387755102,57.6530612244898,0.0,0.6193693693693714,-0.6193693693693696,0.12254901960784313
170,(6) Physical sciences,All undergraduate,All,31860,41395,50,73305,43.462246777163905,56.46954505149717,0.06820817133892641,39.46406820950061,60.522398159426174,0.013533631073216944,40.36916539406414,59.6042759444924,0.026558661443463253,41.319120586275815,58.6342438374417,0.039973351099267154,42.51721141634918,57.436000267361806,0.04678831628901812,0.9995446419158238,-1.0132132769822508,0.013668635066427367
171,(6) Physical sciences,All undergraduate,England,25025,33005,20,58050,43.109388458225666,56.85615848406545,0.03445305770887166,39.2239561366512,60.7760438633488,0.008435259384226065,40.10507880910683,59.87824201484446,0.016679176048703195,41.115011701771984,58.851554663991976,0.033433634236041454,42.32313095835424,57.65178123432012,0.03345040976751965,0.9713580803936157,-0.9799713448208358,0.006504449581161398
172,(6) Physical sciences,All undergraduate,Northern Ireland,465,645,0,1110,41.891891891891895,58.108108108108105,0.0,41.5929203539823,58.4070796460177,0.0,42.47787610619469,57.52212389380531,0.0,41.891891891891895,58.108108108108105,0.0,42.34234234234234,57.65765765765766,0.0,0.07474288447739852,-0.07474288447739852,0.0
173,(6) Physical sciences,All undergraduate,Scotland,4165,4790,15,8970,46.432552954292085,53.400222965440356,0.16722408026755853,43.38407494145199,56.61592505854801,0.0585480093676815,43.95424836601307,55.99128540305011,0.054466230936819175,43.86351128233352,56.08145294441387,0.0550357732526142,45.46454095656954,54.425508521165476,0.10995052226498077,0.7621195032100232,-0.8039255232769129,0.027169017724969255
174,(6) Physical sciences,All undergraduate,Wales,2200,2955,15,5170,42.5531914893617,57.156673114119926,0.2901353965183753,35.121457489878544,64.87854251012146,0.0,36.507936507936506,63.49206349206349,0.0992063492063492,39.08730158730159,60.813492063492056,0.0992063492063492,39.5010395010395,60.395010395010395,0.10395010395010396,1.8579334998707893,-1.9304673490003843,0.07253384912959382
175,(6) Physical sciences,First degree,All,30990,40485,40,71520,43.330536912751676,56.60654362416108,0.05592841163310962,39.541547277936964,60.451464113495,0.013977217136068207,40.38239096414234,59.59039259712866,0.02721643872899231,41.26832594613024,58.69076031367201,0.040913740197749744,42.5288928400465,57.42323736579361,0.04786979415988511,0.947247408703678,-0.9612301223334807,0.010487798624260353
176,(6) Physical sciences,First degree,England,24630,32480,20,57130,43.112200245055135,56.852791878172596,0.035007876772273766,39.35354591392229,60.63774176685833,0.008712319219376197,40.13483529612562,59.848096944871145,0.017067759003242877,41.12731303828771,58.83857764134049,0.03410932037179159,42.39556692242114,57.57033248081841,0.03410059676044331,0.9396635827832114,-0.9462374721714344,0.006573889388224392
177,(6) Physical sciences,First degree,Northern Ireland,460,620,0,1080,42.592592592592595,57.407407407407405,0.0,42.00913242009132,57.534246575342465,0.0,42.72727272727273,57.27272727272727,0.0,41.58878504672897,58.41121495327103,0.0,42.10526315789473,57.89473684210527,0.0,0.145865043125319,-0.031709791983765,0.0
178,(6) Physical sciences,First degree,Scotland,4010,4595,10,8615,46.5467208357516,53.33720255368544,0.11607661056297155,43.26630103595369,56.672760511883006,0.06093845216331505,43.997734994337485,55.94563986409966,0.05662514156285391,43.8717067583047,56.013745704467354,0.057273768613974804,45.4233409610984,54.46224256292906,0.11441647597254005,0.8201049499494779,-0.8338894895493922,0.013784539599914125
179,(6) Physical sciences,First degree,Wales,1895,2785,10,4690,40.405117270788914,59.3816631130064,0.21321961620469082,34.809474768280126,65.19052523171987,0.0,36.35448136958711,63.64551863041289,0.10070493454179255,38.100102145045966,61.695607763023496,0.10214504596527069,38.995726495726494,60.89743589743589,0.10683760683760685,1.398910625627197,-1.4522155296783694,0.053304904051172705
180,(6) Physical sciences,Other undergraduate,All,865,910,5,1785,48.4593837535014,50.98039215686274,0.2801120448179272,37.39316239316239,62.82051282051282,0.0,39.94490358126722,60.33057851239669,0.0,43.768115942028984,56.231884057971016,0.0,42.01183431952663,57.98816568047337,0.0,2.766555340084752,-2.960030165912519,0.0700280112044818
181,(6) Physical sciences,Other undergraduate,England,395,525,0,920,42.934782608695656,57.065217391304344,0.0,35.278514588859416,64.72148541114059,0.0,38.970588235294116,61.029411764705884,0.0,40.50632911392405,59.49367088607595,0.0,38.427947598253276,61.572052401746724,0.0,1.91406700495906,-1.9140670049590618,0.0
182,(6) Physical sciences,Other undergraduate,Northern Ireland,5,20,0,30,16.666666666666664,66.66666666666666,0.0,28.57142857142857,85.71428571428571,0.0,33.33333333333333,66.66666666666666,0.0,50.0,50.0,0.0,46.15384615384615,53.84615384615385,0.0,-2.9761904761904763,-4.761904761904763,0.0
183,(6) Physical sciences,Other undergraduate,Scotland,160,195,0,355,45.07042253521127,54.929577464788736,0.0,46.26865671641791,53.73134328358209,0.0,42.857142857142854,57.14285714285714,0.0,43.66197183098591,56.33802816901409,0.0,46.478873239436616,53.52112676056338,0.0,-0.29955854530165915,0.29955854530166093,0.0
184,(6) Physical sciences,Other undergraduate,Wales,305,170,5,480,63.541666666666664,35.41666666666667,1.0416666666666665,52.94117647058824,47.05882352941176,0.0,46.666666666666664,53.333333333333336,0.0,68.96551724137932,31.03448275862069,0.0,57.692307692307686,42.30769230769231,0.0,2.6501225490196063,-2.9105392156862724,0.26041666666666663
185,(6) Physical sciences,Postgraduate (research),All,5120,8385,25,13535,37.82785371259697,61.95049870705578,0.1847063169560399,36.7479674796748,63.21138211382114,0.04065040650406504,36.89012296707656,63.07021023403412,0.07933359777865927,36.90196078431372,63.01960784313726,0.0784313725490196,37.537993920972646,62.34802431610942,0.07598784194528875,0.26997155823054264,-0.31522085169133973,0.036013977612993714
186,(6) Physical sciences,Postgraduate (research),England,4010,6790,20,10815,37.07813222376329,62.7831715210356,0.18492834026814609,36.381909547738694,63.5678391959799,0.05025125628140704,36.336779911373704,63.61398325947809,0.04923682914820286,35.952848722986246,63.99803536345776,0.04911591355599214,36.52090341182124,63.382988947621335,0.09610764055742432,0.17405566900614922,-0.1961669187360755,0.033669270996684764
187,(6) Physical sciences,Postgraduate (research),Northern Ireland,205,220,0,430,47.674418604651166,51.162790697674424,0.0,43.529411764705884,56.470588235294116,0.0,44.44444444444444,55.55555555555556,0.0,45.97701149425287,54.02298850574713,0.0,48.38709677419355,50.53763440860215,0.0,1.0362517099863204,-1.326949384404923,0.0
188,(6) Physical sciences,Postgraduate (research),Scotland,685,1035,5,1725,39.710144927536234,60.0,0.2898550724637681,37.096774193548384,62.903225806451616,0.0,37.93103448275862,61.75548589341693,0.3134796238244514,39.577039274924466,60.12084592145015,0.3021148036253776,40.229885057471265,59.77011494252874,0.28735632183908044,0.6533426834969625,-0.7258064516129039,0.07246376811594203
189,(6) Physical sciences,Postgraduate (research),Wales,225,340,0,565,39.823008849557525,60.17699115044248,0.0,37.333333333333336,62.66666666666667,0.0,38.2716049382716,62.96296296296296,0.0,39.175257731958766,59.79381443298969,0.0,39.09090909090909,60.0,0.0,0.6224188790560472,-0.6224188790560472,0.0
190,(6) Physical sciences,Postgraduate (taught),All,4050,3945,10,8005,50.59337913803873,49.28169893816365,0.12492192379762648,44.91413474240423,55.08586525759577,0.0,46.55172413793103,53.52011494252874,0.0,47.218453188602446,52.645861601085485,0.06784260515603799,50.22566086395873,49.58091553836235,0.19342359767891684,1.4198110989086246,-1.45104157985803,0.03123048094940662
191,(6) Physical sciences,Postgraduate (taught),England,3150,3105,5,6260,50.319488817891376,49.60063897763578,0.07987220447284345,44.859038142620236,55.140961857379764,0.0,46.78733031674208,53.21266968325792,0.0,47.67641996557659,52.23752151462995,0.08605851979345956,50.408496732026144,49.4281045751634,0.16339869281045752,1.365112668817785,-1.3850807199359956,0.019968051118210862
192,(6) Physical sciences,Postgraduate (taught),Northern Ireland,90,80,0,175,51.42857142857142,45.714285714285715,0.0,43.24324324324324,54.054054054054056,0.0,47.22222222222222,52.77777777777778,0.0,39.39393939393939,60.60606060606061,0.0,41.37931034482759,58.620689655172406,0.0,2.0463320463320454,-2.084942084942085,0.0
193,(6) Physical sciences,Postgraduate (taught),Scotland,610,505,5,1115,54.7085201793722,45.2914798206278,0.4484304932735426,46.733668341708544,53.266331658291456,0.0,44.9438202247191,55.0561797752809,0.0,46.601941747572816,53.398058252427184,0.0,52.13270142180095,47.39336492890995,0.47393364928909953,1.9937129594159142,-1.9937129594159142,0.11210762331838565
194,(6) Physical sciences,Postgraduate (taught),Wales,200,255,0,455,43.956043956043956,56.043956043956044,0.0,41.66666666666667,59.72222222222222,0.0,45.20547945205479,54.794520547945204,0.0,43.83561643835616,54.794520547945204,0.0,46.51162790697674,53.48837209302325,0.0,0.5723443223443212,-0.9195665445665444,0.0
195,(7) Mathematical sciences,All,All,17060,28805,45,45910,37.15966020474842,62.74232193421913,0.0980178610324548,37.6252800377314,62.351137837519154,0.011791062374719961,37.18528831651003,62.79150713539854,0.023204548091425917,37.06700091157703,62.85323609845032,0.07976298997265269,36.92652832305104,62.99495232753786,0.07851934941110489,-0.11640495824574515,0.09779602417499333,0.02155669966443371
196,(7) Mathematical sciences,All,England,14125,24475,35,38635,36.560113886372456,63.34929468098874,0.09059143263879901,36.8144771377262,63.1578947368421,0.013814062715844731,36.35990139687757,63.62640372500685,0.027389756231169543,36.385542168674704,63.5475234270415,0.08032128514056225,36.191359660747416,63.729128014842296,0.0795123244102836,-0.06359081283843615,0.047849986036659686,0.01919434248073857
197,(7) Mathematical sciences,All,Northern Ireland,245,340,0,585,41.88034188034188,58.119658119658126,0.0,43.75,55.35714285714286,0.0,41.73913043478261,58.26086956521739,0.0,40.35087719298245,59.64912280701754,0.0,41.88034188034188,58.119658119658126,0.0,-0.4674145299145298,0.6906288156288163,0.0
198,(7) Mathematical sciences,All,Scotland,2075,2960,5,5040,41.17063492063492,58.730158730158735,0.0992063492063492,43.56435643564357,56.43564356435643,0.0,42.67877412031782,57.32122587968218,0.0,41.916859122401846,57.96766743648961,0.11547344110854503,41.58628081457664,58.30653804930333,0.10718113612004287,-0.5984303787521625,0.5736287914505755,0.0248015873015873
199,(7) Mathematical sciences,All,Wales,615,1035,5,1650,37.27272727272727,62.727272727272734,0.30303030303030304,38.81987577639752,61.18012422360248,0.0,39.25233644859813,60.747663551401864,0.0,38.95705521472393,61.04294478527608,0.3067484662576687,39.0625,60.9375,0.0,-0.3867871259175608,0.3867871259175626,0.07575757575757576
200,(7) Mathematical sciences,All postgraduate,All,2655,4705,20,7375,36.0,63.79661016949153,0.2711864406779661,34.52950558213716,65.47049441786284,0.0,34.48275862068966,65.43887147335423,0.07836990595611285,35.2112676056338,64.56634544106745,0.2223869532987398,34.651329978432784,65.13299784327822,0.2156721782890007,0.3676236044657095,-0.41847106209282714,0.06779661016949153
201,(7) Mathematical sciences,All postgraduate,England,2140,3955,15,6110,35.02454991816694,64.72995090016367,0.24549918166939444,34.241598546775656,65.75840145322435,0.0,34.0867992766727,65.82278481012658,0.0,34.99577345731192,64.75063398140321,0.25359256128486896,33.755274261603375,65.9915611814346,0.25316455696202533,0.19573784284782114,-0.25711263826516983,0.06137479541734861
202,(7) Mathematical sciences,All postgraduate,Northern Ireland,25,30,0,55,45.45454545454545,54.54545454545454,0.0,33.33333333333333,66.66666666666666,0.0,25.0,75.0,0.0,25.0,75.0,0.0,40.0,60.0,0.0,3.030303030303031,-3.0303030303030294,0.0
203,(7) Mathematical sciences,All postgraduate,Scotland,390,560,5,955,40.83769633507853,58.63874345549738,0.5235602094240838,38.333333333333336,61.66666666666667,0.0,38.80597014925373,61.19402985074627,0.0,37.98449612403101,62.01550387596899,0.0,39.375,60.62499999999999,0.0,0.6260907504362994,-0.7569808027923237,0.13089005235602094
204,(7) Mathematical sciences,All postgraduate,Wales,95,160,0,255,37.254901960784316,62.745098039215684,0.0,30.0,70.0,0.0,31.25,68.75,0.0,33.33333333333333,66.66666666666666,0.0,40.54054054054054,59.45945945945946,0.0,1.813725490196079,-1.813725490196079,0.0
205,(7) Mathematical sciences,All undergraduate,All,14410,24100,25,38535,37.394576359154016,62.54054755417153,0.0648760866744518,38.16772765015223,61.83227234984777,0.01383891502906172,37.65490943755958,62.33147215034727,0.027236824186299875,37.399030694668824,62.533656435110395,0.053850296176628974,37.3471557682084,62.599681020733655,0.053163211057947905,-0.19328782274955358,0.17706880108094047,0.01275929291134752
206,(7) Mathematical sciences,All undergraduate,England,11985,20520,20,32525,36.848578016910075,63.08993082244427,0.06149116064565719,37.27598566308244,62.70772238514174,0.016291951775822745,36.74358560593836,63.224140713248346,0.032273680813296755,36.6412213740458,63.295165394402034,0.047709923664122134,36.62946077660745,63.307656028926274,0.0628831944662789,-0.1068519115430906,0.09555210932563263,0.011299802217458611
207,(7) Mathematical sciences,All undergraduate,Northern Ireland,220,310,0,530,41.509433962264154,58.490566037735846,0.0,44.03669724770643,55.04587155963303,0.0,42.72727272727273,57.27272727272727,0.0,40.909090909090914,59.09090909090909,0.0,42.05607476635514,57.943925233644855,0.0,-0.6318158213605685,0.8611736195257045,0.0
208,(7) Mathematical sciences,All undergraduate,Scotland,1685,2400,0,4085,41.2484700122399,58.7515299877601,0.0,44.47674418604651,55.52325581395349,0.0,43.50736278447122,56.62650602409639,0.0,42.60515603799186,57.25915875169606,0.13568521031207598,42.04398447606727,57.95601552393273,0.0,-0.8070685434516527,0.8070685434516527,0.0
209,(7) Mathematical sciences,All undergraduate,Wales,520,870,5,1395,37.27598566308244,62.365591397849464,0.35842293906810035,39.726027397260275,60.61643835616438,0.0,40.13840830449827,59.86159169550172,0.0,39.249146757679185,60.75085324232082,0.3412969283276451,38.652482269503544,61.347517730496456,0.0,-0.6125104335444593,0.4372882604212709,0.08960573476702509
210,(7) Mathematical sciences,First degree,All,14230,23845,25,38100,37.349081364829395,62.58530183727034,0.06561679790026247,38.209207377164574,61.790792622835426,0.014078558355624384,37.641848879047885,62.34431220592306,0.01383891502906172,37.44192402295709,62.503416233943696,0.05465974309920743,37.38204367754111,62.56403343219197,0.05392289026691831,-0.21503150308379482,0.19862730360872938,0.012884559886159521
211,(7) Mathematical sciences,First degree,England,11845,20310,20,32175,36.81429681429682,63.12354312354312,0.06216006216006216,37.36554691378454,62.61790501406587,0.016548072149594573,36.72566371681416,63.25794821370042,0.01638806948541462,36.67043436137575,63.297271112546426,0.04844178911674471,36.68261562998405,63.269537480063796,0.04784688995215311,-0.13781252487193107,0.12640952736931332,0.011402997502616898
212,(7) Mathematical sciences,First degree,Northern Ireland,215,300,0,520,41.34615384615385,57.692307692307686,0.0,44.339622641509436,54.71698113207547,0.0,42.592592592592595,58.333333333333336,0.0,39.81481481481482,59.25925925925925,0.0,41.904761904761905,58.0952380952381,0.0,-0.7483671988388974,0.7438316400580547,0.0
213,(7) Mathematical sciences,First degree,Scotland,1660,2370,0,4030,41.19106699751861,58.80893300248139,0.0,44.39461883408072,55.75485799701047,0.0,43.6986301369863,56.3013698630137,0.0,42.97520661157025,57.02479338842975,0.13774104683195593,42.070773263433814,57.929226736566186,0.0,-0.8008879591405265,0.7635187513677302,0.0
214,(7) Mathematical sciences,First degree,Wales,510,865,5,1375,37.09090909090909,62.909090909090914,0.36363636363636365,39.16083916083916,60.48951048951049,0.0,40.20979020979021,59.79020979020979,0.0,39.175257731958766,60.48109965635739,0.3436426116838488,38.70967741935484,61.29032258064516,0.0,-0.5174825174825166,0.6048951048951068,0.09090909090909091
215,(7) Mathematical sciences,Other undergraduate,All,180,255,0,435,41.37931034482759,58.620689655172406,0.0,35.77235772357724,64.22764227642277,0.0,38.46153846153847,60.68376068376068,0.0,34.54545454545455,64.54545454545455,0.0,34.90566037735849,64.15094339622641,0.9433962264150944,1.4017381553125876,-1.4017381553125912,0.0
216,(7) Mathematical sciences,Other undergraduate,England,140,210,0,350,40.0,60.0,0.0,32.631578947368425,67.36842105263158,0.0,38.94736842105263,61.05263157894737,0.0,36.17021276595745,64.8936170212766,0.0,32.967032967032964,65.93406593406593,1.098901098901099,1.8421052631578938,-1.8421052631578938,0.0
217,(7) Mathematical sciences,Other undergraduate,Northern Ireland,5,5,0,10,50.0,50.0,0.0,33.33333333333333,66.66666666666666,0.0,50.0,50.0,0.0,33.33333333333333,33.33333333333333,0.0,50.0,50.0,0.0,4.166666666666668,-4.166666666666664,0.0
218,(7) Mathematical sciences,Other undergraduate,Scotland,25,30,0,55,45.45454545454545,54.54545454545454,0.0,47.368421052631575,52.63157894736842,0.0,35.294117647058826,64.70588235294117,0.0,20.0,80.0,0.0,40.0,60.0,0.0,-0.4784688995215305,0.4784688995215305,0.0
219,(7) Mathematical sciences,Other undergraduate,Wales,10,10,0,15,66.66666666666666,66.66666666666666,0.0,42.857142857142854,42.857142857142854,0.0,33.33333333333333,66.66666666666666,0.0,50.0,50.0,0.0,33.33333333333333,66.66666666666666,0.0,5.952380952380951,5.952380952380951,0.0
220,(7) Mathematical sciences,Postgraduate (research),All,910,2205,10,3120,29.166666666666668,70.67307692307693,0.3205128205128205,28.39506172839506,71.60493827160494,0.0,28.57142857142857,71.42857142857143,0.0,29.674099485420243,70.15437392795883,0.17152658662092624,28.595317725752505,71.07023411371237,0.33444816053511706,0.19290123456790198,-0.23296533713200063,0.08012820512820512
221,(7) Mathematical sciences,Postgraduate (research),England,780,1930,10,2720,28.676470588235293,70.95588235294117,0.3676470588235294,28.118811881188122,71.88118811881188,0.0,28.515625,71.484375,0.0,29.514563106796114,70.29126213592232,0.1941747572815534,28.35249042145594,71.26436781609196,0.38314176245210724,0.13941467676179276,-0.2313264414676759,0.09191176470588235
222,(7) Mathematical sciences,Postgraduate (research),Northern Ireland,5,5,0,10,50.0,50.0,0.0,50.0,50.0,0.0,33.33333333333333,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,50.0,100.0,0.0,0.0,0.0,0.0
223,(7) Mathematical sciences,Postgraduate (research),Scotland,100,230,0,330,30.303030303030305,69.6969696969697,0.0,30.612244897959183,67.3469387755102,0.0,29.09090909090909,70.9090909090909,0.0,31.48148148148148,68.51851851851852,0.0,29.03225806451613,70.96774193548387,0.0,-0.07730364873221962,0.5875077303648766,0.0
224,(7) Mathematical sciences,Postgraduate (research),Wales,25,40,0,65,38.46153846153847,61.53846153846154,0.0,25.0,66.66666666666666,0.0,27.27272727272727,72.72727272727273,0.0,25.0,66.66666666666666,0.0,36.36363636363637,72.72727272727273,0.0,3.3653846153846168,-1.2820512820512793,0.0
225,(7) Mathematical sciences,Postgraduate (taught),All,1745,2500,5,4255,41.010575793184486,58.75440658049354,0.11750881316098707,39.5924308588064,60.4075691411936,0.0,39.481268011527376,60.6628242074928,0.0,39.425587467362924,60.313315926892955,0.26109660574412535,39.168765743073045,60.579345088161205,0.12594458438287154,0.354536233594521,-0.41329064017501516,0.02937720329024677
226,(7) Mathematical sciences,Postgraduate (taught),England,1365,2025,5,3390,40.26548672566372,59.73451327433629,0.14749262536873156,39.42953020134228,60.40268456375839,0.0,38.954468802698145,61.04553119730185,0.0,39.221556886227546,60.47904191616767,0.29940119760479045,38.009049773755656,61.840120663650076,0.1508295625942685,0.20898913108035977,-0.16704282235552625,0.03687315634218289
227,(7) Mathematical sciences,Postgraduate (taught),Northern Ireland,20,25,0,45,44.44444444444444,55.55555555555556,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,42.857142857142854,57.14285714285714,0.0,11.11111111111111,-11.11111111111111,0.0
228,(7) Mathematical sciences,Postgraduate (taught),Scotland,290,330,0,620,46.774193548387096,53.2258064516129,0.0,43.66197183098591,56.33802816901409,0.0,44.303797468354425,54.43037974683544,0.0,42.66666666666667,57.333333333333336,0.0,45.91836734693878,54.08163265306123,0.0,0.7780554293502959,-0.7780554293502977,0.0
229,(7) Mathematical sciences,Postgraduate (taught),Wales,70,125,0,195,35.8974358974359,64.1025641025641,0.0,33.33333333333333,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,36.36363636363637,63.63636363636363,0.0,42.30769230769231,57.692307692307686,0.0,0.6410256410256423,-0.6410256410256387,0.0
230,(8) Computer science,All,All,21080,93535,120,114730,18.373572735988844,81.52619192887649,0.10459339318399721,17.204762415531484,82.77378526225463,0.021452322213879653,17.130977130977133,82.84823284823285,0.02079002079002079,17.193138563448514,82.76237085372486,0.04449058282663503,17.603729603729604,82.33566433566433,0.06060606060606061,0.2922025801143402,-0.3118983333445371,0.02078526774252939
231,(8) Computer science,All,England,16100,74010,85,90195,17.85021342646488,82.05554631631465,0.09424025722046678,16.67802617230098,83.30152671755725,0.013631406761177755,16.447541414672624,83.53931107020773,0.013147515119642388,16.63850822852137,83.33020461798387,0.031287153494775045,16.96096379849997,82.99179117699167,0.047245024508356465,0.2930468135409745,-0.3114951003106512,0.020152212614822255
232,(8) Computer science,All,Northern Ireland,1050,3390,0,4440,23.64864864864865,76.35135135135135,0.0,23.25301204819277,76.86746987951807,0.0,23.80396732788798,76.19603267211203,0.0,23.82075471698113,76.17924528301887,0.0,23.853211009174313,76.14678899082568,0.0,0.09890915011397006,-0.1290296320416786,0.0
233,(8) Computer science,All,Scotland,2940,10995,30,13960,21.060171919770774,78.76074498567334,0.21489971346704873,19.063706563706564,80.8880308880309,0.04826254826254826,19.831618334892422,80.12160898035548,0.04677268475210477,19.612068965517242,80.25862068965517,0.12931034482758622,20.72784810126582,79.11392405063292,0.15822784810126583,0.49911633901605246,-0.5318214755893891,0.04165929130112511
234,(8) Computer science,All,Wales,990,5140,5,6135,16.13691931540342,83.78158109209454,0.08149959250203749,16.138059701492537,83.76865671641791,0.09328358208955223,16.06969990319458,83.73668925459826,0.0968054211035818,15.0,84.9074074074074,0.0925925925925926,15.398388540734109,84.51208594449419,0.08952551477170993,-0.000285096522278927,0.003231093919158212,-0.002945997396878685
235,(8) Computer science,All postgraduate,All,6235,15585,35,21855,28.528940745824755,71.31091283459162,0.1601464195836193,25.507765830346475,74.46236559139786,0.02986857825567503,27.005988023952092,72.96407185628743,0.029940119760479042,26.71428571428571,73.22857142857143,0.05714285714285715,27.438231469440833,72.43172951885566,0.13003901170351106,0.75529372886957,-0.7878631892015591,0.03256946033198607
236,(8) Computer science,All postgraduate,England,4990,12450,25,17460,28.579610538373423,71.30584192439862,0.143184421534937,25.2985884907709,74.66521896489323,0.0,26.759530791788855,73.24046920821115,0.0,26.664330763840223,73.30063069376314,0.0350385423966363,27.187600904100744,72.74782047142396,0.09686793671294801,0.8202555119006307,-0.8398442601236518,0.03579610538373425
237,(8) Computer science,All postgraduate,Northern Ireland,110,315,0,425,25.882352941176475,74.11764705882354,0.0,24.65753424657534,73.97260273972603,0.0,29.850746268656714,70.1492537313433,0.0,25.0,75.0,0.0,26.865671641791046,73.13432835820896,0.0,0.30620467365028325,0.03626107977437698,0.0
238,(8) Computer science,All postgraduate,Scotland,905,2200,10,3115,29.052969502407706,70.62600321027287,0.32102728731942215,28.610354223433244,71.38964577656675,0.0,28.935185185185187,71.06481481481481,0.0,27.708333333333336,72.08333333333333,0.20833333333333334,28.990825688073397,70.8256880733945,0.3669724770642202,0.11065381974361532,-0.19091064157347049,0.08025682182985554
239,(8) Computer science,All postgraduate,Wales,230,620,0,855,26.900584795321635,72.51461988304094,0.0,22.06896551724138,78.62068965517241,0.0,23.893805309734514,75.22123893805309,0.0,25.454545454545453,75.45454545454545,0.0,28.14814814814815,72.5925925925926,0.0,1.2079048195200635,-1.5265174430328692,0.0
240,(8) Computer science,All undergraduate,All,14845,77945,85,92875,15.983849259757738,83.92462987886945,0.09152086137281293,15.387632370244475,84.59275722316643,0.019610406589096612,15.051261085602869,84.92358009937732,0.018869111264859427,15.201147707573675,84.75700878713612,0.0418435052902146,15.455836410110765,84.49872195399034,0.051121840386253906,0.14905422237831578,-0.1670318360742442,0.017977613695929078
241,(8) Computer science,All undergraduate,England,11110,61565,60,72730,15.27567716210642,84.64870067372473,0.08249690636601127,14.677974641027793,85.30523133764379,0.01679402132840709,14.18615828260173,85.79782121115028,0.016020506247997435,14.458749142987735,85.51077930981945,0.030471547192808715,14.671870482798496,85.28476438276958,0.03613761202659728,0.14942563026965683,-0.16413266597976417,0.016425721259401047
242,(8) Computer science,All undergraduate,Northern Ireland,945,3075,0,4015,23.536737235367372,76.58779576587796,0.0,22.95514511873351,76.91292875989446,0.0,23.16455696202532,76.83544303797468,0.0,23.737373737373737,76.26262626262627,0.0,23.60248447204969,76.3975155279503,0.0,0.145398029158466,-0.08128324850412483,0.0
243,(8) Computer science,All undergraduate,Scotland,2035,8790,20,10845,18.76440756108806,81.05117565698478,0.18441678192715535,17.008797653958943,82.9325513196481,0.05865102639296188,17.526377491207505,82.35638921453693,0.058616647127784284,17.544812601846825,82.34655078761543,0.10863661053775121,18.456883509833585,81.39183055975793,0.10085728693898136,0.4389024767822791,-0.4703439156658291,0.03144143888354837
244,(8) Computer science,All undergraduate,Wales,755,4520,5,5280,14.299242424242426,85.60606060606061,0.0946969696969697,15.226781857451405,84.7732181425486,0.10799136069114472,15.108695652173912,84.78260869565217,0.10869565217391304,13.828689370485037,86.06811145510835,0.10319917440660474,13.64562118126273,86.25254582484725,0.10183299389002036,-0.2318848583022448,0.20821061587800216,-0.003323597748543756
245,(8) Computer science,First degree,All,14195,75175,80,89450,15.86920067076579,84.04136389044159,0.08943543879262157,15.229945035831072,84.74222500521812,0.02087246921310791,14.898871904412255,85.08110273012483,0.0200253654629197,15.110719677906392,84.85782586814294,0.0377453447408153,15.329248706204272,84.61721491880316,0.04758788888227946,0.15981390873367962,-0.17521527869413234,0.017140742394878415
246,(8) Computer science,First degree,England,10775,59875,60,70710,15.238297270541649,84.67684910196579,0.0848536274925753,14.683948863636365,85.30717329545455,0.01775568181818182,14.167510976021614,85.81560283687944,0.016886187098953058,14.41419929958612,85.56988220312003,0.02387774594078319,14.591920857378401,85.37060631042495,0.037472832196657424,0.13858710172632094,-0.15758104837219022,0.01677448641859837
247,(8) Computer science,First degree,Northern Ireland,860,2955,0,3815,22.542595019659238,77.45740498034075,0.0,23.262032085561497,76.7379679144385,0.0,23.26478149100257,76.60668380462725,0.0,23.91304347826087,76.21483375959079,0.0,23.25581395348837,76.61498708010336,0.0,-0.17985926647556472,0.17985926647556383,0.0
248,(8) Computer science,First degree,Scotland,1895,8230,15,10140,18.68836291913215,81.16370808678501,0.14792899408284024,16.373902132998747,83.5633626097867,0.06273525721455457,17.15561224489796,82.84438775510205,0.06377551020408163,17.28395061728395,82.59847148736038,0.11757789535567313,18.472372697724808,81.4192849404117,0.10834236186348861,0.5786151965333506,-0.5999136307504216,0.021298434217071418
