,UKPRN,HE provider,Country of HE provider,Academic Year,Level of study,Female,Male,Other,% Female,% Male,% Other
463,10007149.0,The University of Hull,England,2018/19,Postgraduate (taught),1330,830,0,61.57407407407407,38.425925925925924,0.0
464,10007150.0,The University of Kent,England,2018/19,All,10265,8995,5,53.28315598235142,46.69089021541656,0.02595380223202699
465,10007150.0,The University of Kent,England,2018/19,All postgraduate,2120,1585,5,57.14285714285714,42.722371967654986,0.13477088948787064
466,10007150.0,The University of Kent,England,2018/19,All undergraduate,8145,7405,5,52.3625843780135,47.60527161684346,0.03214400514304082
467,10007150.0,The University of Kent,England,2018/19,First degree,7945,7255,5,52.25254850378165,47.71456757645511,0.03288391976323578
468,10007150.0,The University of Kent,England,2018/19,Other undergraduate,200,150,0,57.14285714285714,42.857142857142854,0.0
469,10007150.0,The University of Kent,England,2018/19,Postgraduate (research),520,525,0,49.760765550239235,50.23923444976076,0.0
470,10007150.0,The University of Kent,England,2018/19,Postgraduate (taught),1600,1060,5,60.0375234521576,39.77485928705441,0.18761726078799248
471,10007151.0,The University of Lincoln,England,2018/19,All,8660,7210,5,54.5511811023622,45.41732283464567,0.031496062992125984
472,10007151.0,The University of Lincoln,England,2018/19,All postgraduate,1360,955,0,58.747300215982726,41.252699784017274,0.0
473,10007151.0,The University of Lincoln,England,2018/19,All undergraduate,7300,6255,5,53.83480825958702,46.1283185840708,0.03687315634218289
474,10007151.0,The University of Lincoln,England,2018/19,First degree,6800,5840,5,53.77619612495057,46.18426255436931,0.039541320680110716
475,10007151.0,The University of Lincoln,England,2018/19,Other undergraduate,500,415,0,54.644808743169406,45.3551912568306,0.0
476,10007151.0,The University of Lincoln,England,2018/19,Postgraduate (research),230,215,0,51.68539325842697,48.31460674157304,0.0
477,10007151.0,The University of Lincoln,England,2018/19,Postgraduate (taught),1130,740,0,60.42780748663101,39.57219251336899,0.0
478,10007152.0,University of Bedfordshire,England,2018/19,All,8410,5515,0,60.394973070017954,39.605026929982046,0.0
479,10007152.0,University of Bedfordshire,England,2018/19,All postgraduate,1370,1155,0,54.25742574257426,45.742574257425744,0.0
480,10007152.0,University of Bedfordshire,England,2018/19,All undergraduate,7040,4360,0,61.75438596491228,38.24561403508772,0.0
481,10007152.0,University of Bedfordshire,England,2018/19,First degree,6475,4155,0,60.91251175917215,39.087488240827845,0.0
482,10007152.0,University of Bedfordshire,England,2018/19,Other undergraduate,560,205,0,73.20261437908496,26.797385620915033,0.0
483,10007152.0,University of Bedfordshire,England,2018/19,Postgraduate (research),115,75,0,60.526315789473685,39.473684210526315,0.0
484,10007152.0,University of Bedfordshire,England,2018/19,Postgraduate (taught),1255,1080,0,53.747323340471084,46.25267665952891,0.0
485,10007154.0,University of Nottingham,England,2018/19,All,18265,15270,10,54.44924727977344,45.52094201818453,0.029810702042033087
486,10007154.0,University of Nottingham,England,2018/19,All postgraduate,4895,3575,5,57.75811209439527,42.18289085545723,0.058997050147492625
487,10007154.0,University of Nottingham,England,2018/19,All undergraduate,13370,11695,5,53.33067411248504,46.64938173115277,0.01994415636218588
488,10007154.0,University of Nottingham,England,2018/19,First degree,13080,11505,5,53.19235461569743,46.78731191541277,0.020333468889792598
489,10007154.0,University of Nottingham,England,2018/19,Other undergraduate,295,185,0,61.458333333333336,38.54166666666667,0.0
490,10007154.0,University of Nottingham,England,2018/19,Postgraduate (research),1375,1490,0,47.99301919720768,52.00698080279233,0.0
491,10007154.0,University of Nottingham,England,2018/19,Postgraduate (taught),3520,2085,0,62.801070472792155,37.19892952720785,0.0
492,10007155.0,The University of Portsmouth,England,2018/19,All,11720,13795,0,45.93376445228297,54.066235547717035,0.0
493,10007155.0,The University of Portsmouth,England,2018/19,All postgraduate,1950,2470,0,44.11764705882353,55.88235294117647,0.0
494,10007155.0,The University of Portsmouth,England,2018/19,All undergraduate,9765,11325,0,46.30156472261736,53.69843527738265,0.0
495,10007155.0,The University of Portsmouth,England,2018/19,First degree,9080,11040,0,45.12922465208747,54.87077534791253,0.0
496,10007155.0,The University of Portsmouth,England,2018/19,Other undergraduate,685,285,0,70.61855670103093,29.381443298969074,0.0
497,10007155.0,The University of Portsmouth,England,2018/19,Postgraduate (research),315,350,0,47.368421052631575,52.63157894736842,0.0
498,10007155.0,The University of Portsmouth,England,2018/19,Postgraduate (taught),1640,2120,0,43.61702127659575,56.38297872340425,0.0
499,10007156.0,The University of Salford,England,2018/19,All,11325,9455,35,54.407878933461454,45.423973096324765,0.16814797021378813
500,10007156.0,The University of Salford,England,2018/19,All postgraduate,2200,1930,10,53.14009661835749,46.61835748792271,0.24154589371980675
501,10007156.0,The University of Salford,England,2018/19,All undergraduate,9125,7520,25,54.73905218956209,45.11097780443911,0.14997000599880025
502,10007156.0,The University of Salford,England,2018/19,First degree,8600,7275,15,54.12208936438011,45.78351164254248,0.09439899307740718
503,10007156.0,The University of Salford,England,2018/19,Other undergraduate,520,245,10,67.0967741935484,31.61290322580645,1.2903225806451613
504,10007156.0,The University of Salford,England,2018/19,Postgraduate (research),210,240,0,46.666666666666664,53.333333333333336,0.0
505,10007156.0,The University of Salford,England,2018/19,Postgraduate (taught),1990,1695,10,53.85656292286875,45.87280108254398,0.2706359945872801
506,10007157.0,The University of Sheffield,England,2018/19,All,16000,14190,5,52.988905447921844,46.994535519125684,0.016559032952475575
507,10007157.0,The University of Sheffield,England,2018/19,All postgraduate,6210,4375,0,58.6679263108172,41.332073689182806,0.0
508,10007157.0,The University of Sheffield,England,2018/19,All undergraduate,9790,9815,0,49.93624075490946,50.06375924509053,0.0
509,10007157.0,The University of Sheffield,England,2018/19,First degree,9355,9620,0,49.30171277997365,50.69828722002635,0.0
510,10007157.0,The University of Sheffield,England,2018/19,Other undergraduate,435,200,0,68.50393700787401,31.496062992125985,0.0
511,10007157.0,The University of Sheffield,England,2018/19,Postgraduate (research),1215,1430,0,45.93572778827977,54.06427221172023,0.0
512,10007157.0,The University of Sheffield,England,2018/19,Postgraduate (taught),4995,2945,0,62.90931989924433,37.09068010075567,0.0
513,10007158.0,The University of Southampton,England,2018/19,All,12090,10625,0,53.22474136033458,46.77525863966542,0.0
514,10007158.0,The University of Southampton,England,2018/19,All postgraduate,4120,2800,0,59.53757225433526,40.46242774566474,0.0
515,10007158.0,The University of Southampton,England,2018/19,All undergraduate,7965,7825,0,50.44331855604813,49.55668144395187,0.0
516,10007158.0,The University of Southampton,England,2018/19,First degree,7960,7820,0,50.44359949302915,49.556400506970846,0.0
517,10007158.0,The University of Southampton,England,2018/19,Other undergraduate,5,0,0,100.0,0.0,0.0
518,10007158.0,The University of Southampton,England,2018/19,Postgraduate (research),1000,1210,0,45.248868778280546,54.75113122171946,0.0
519,10007158.0,The University of Southampton,England,2018/19,Postgraduate (taught),3120,1590,0,66.2420382165605,33.75796178343949,0.0
520,10007159.0,The University of Sunderland,England,2018/19,All,8850,5845,10,60.183611016661,39.748384903094184,0.06800408024481469
521,10007159.0,The University of Sunderland,England,2018/19,All postgraduate,1615,1165,0,58.09352517985612,41.906474820143885,0.0
522,10007159.0,The University of Sunderland,England,2018/19,All undergraduate,7230,4680,10,60.65436241610739,39.261744966442954,0.08389261744966443
523,10007159.0,The University of Sunderland,England,2018/19,First degree,6400,4350,10,59.479553903345725,40.427509293680295,0.09293680297397769
524,10007159.0,The University of Sunderland,England,2018/19,Other undergraduate,830,335,0,71.24463519313305,28.75536480686695,0.0
525,10007159.0,The University of Sunderland,England,2018/19,Postgraduate (research),115,120,0,48.93617021276596,51.06382978723404,0.0
526,10007159.0,The University of Sunderland,England,2018/19,Postgraduate (taught),1500,1045,0,58.93909626719057,41.06090373280943,0.0
527,10007160.0,The University of Surrey,England,2018/19,All,9150,7660,5,54.41570026761819,45.5545643770443,0.02973535533749628
528,10007160.0,The University of Surrey,England,2018/19,All postgraduate,1960,1420,0,57.98816568047337,42.01183431952663,0.0
529,10007160.0,The University of Surrey,England,2018/19,All undergraduate,7190,6240,0,53.53685778108712,46.463142218912886,0.0
530,10007160.0,The University of Surrey,England,2018/19,First degree,6720,6075,0,52.52051582649473,47.47948417350528,0.0
531,10007160.0,The University of Surrey,England,2018/19,Other undergraduate,470,165,0,74.01574803149606,25.984251968503933,0.0
532,10007160.0,The University of Surrey,England,2018/19,Postgraduate (research),435,460,0,48.60335195530726,51.39664804469274,0.0
533,10007160.0,The University of Surrey,England,2018/19,Postgraduate (taught),1525,960,0,61.3682092555332,38.6317907444668,0.0
534,10007161.0,Teesside University,England,2018/19,All,10375,8280,15,55.570433851098024,44.349223352972686,0.08034279592929834
535,10007161.0,Teesside University,England,2018/19,All postgraduate,1865,1320,5,58.46394984326019,41.37931034482759,0.1567398119122257
536,10007161.0,Teesside University,England,2018/19,All undergraduate,8510,6960,10,54.974160206718345,44.96124031007752,0.06459948320413438
537,10007161.0,Teesside University,England,2018/19,First degree,6015,4485,0,57.285714285714285,42.714285714285715,0.0
538,10007161.0,Teesside University,England,2018/19,Other undergraduate,2490,2475,10,50.050251256281406,49.74874371859296,0.20100502512562815
539,10007161.0,Teesside University,England,2018/19,Postgraduate (research),115,135,0,46.0,54.0,0.0
540,10007161.0,Teesside University,England,2018/19,Postgraduate (taught),1750,1190,5,59.42275042444821,40.407470288624786,0.1697792869269949
541,10007162.0,"University of the Arts, London",England,2018/19,All,14380,4680,35,75.30767216548836,24.50903377847604,0.1832940560356114
542,10007162.0,"University of the Arts, London",England,2018/19,All postgraduate,3060,1005,20,74.90820073439413,24.60220318237454,0.4895960832313341
543,10007162.0,"University of the Arts, London",England,2018/19,All undergraduate,11320,3675,15,75.4163890739507,24.483677548301134,0.09993337774816789
544,10007162.0,"University of the Arts, London",England,2018/19,First degree,10795,3550,15,75.1740947075209,24.72144846796657,0.10445682451253482
545,10007162.0,"University of the Arts, London",England,2018/19,Other undergraduate,525,130,5,79.54545454545455,19.696969696969695,0.7575757575757576
546,10007162.0,"University of the Arts, London",England,2018/19,Postgraduate (research),135,50,0,72.97297297297297,27.027027027027028,0.0
547,10007162.0,"University of the Arts, London",England,2018/19,Postgraduate (taught),2920,950,20,75.06426735218508,24.42159383033419,0.5141388174807198
548,10007163.0,The University of Warwick,England,2018/19,All,13195,12805,80,50.59432515337423,49.0989263803681,0.3067484662576687
549,10007163.0,The University of Warwick,England,2018/19,All postgraduate,4740,4250,30,52.54988913525499,47.11751662971175,0.3325942350332594
550,10007163.0,The University of Warwick,England,2018/19,All undergraduate,8455,8555,45,49.574904720023454,50.16124303723248,0.2638522427440633
551,10007163.0,The University of Warwick,England,2018/19,First degree,7815,8390,45,48.09230769230769,51.63076923076923,0.2769230769230769
552,10007163.0,The University of Warwick,England,2018/19,Other undergraduate,640,165,0,79.5031055900621,20.496894409937887,0.0
553,10007163.0,The University of Warwick,England,2018/19,Postgraduate (research),740,1005,15,42.04545454545455,57.10227272727273,0.8522727272727272
554,10007163.0,The University of Warwick,England,2018/19,Postgraduate (taught),4000,3245,15,55.09641873278237,44.696969696969695,0.2066115702479339
555,10007164.0,"University of the West of England, Bristol",England,2018/19,All,16440,13115,0,55.625105735070214,44.37489426492979,0.0
556,10007164.0,"University of the West of England, Bristol",England,2018/19,All postgraduate,4840,2785,0,63.47540983606558,36.52459016393443,0.0
557,10007164.0,"University of the West of England, Bristol",England,2018/19,All undergraduate,11600,10330,0,52.89557683538531,47.10442316461469,0.0
558,10007164.0,"University of the West of England, Bristol",England,2018/19,First degree,10620,9940,0,51.65369649805448,48.34630350194553,0.0
559,10007164.0,"University of the West of England, Bristol",England,2018/19,Other undergraduate,980,390,0,71.53284671532847,28.467153284671532,0.0
560,10007164.0,"University of the West of England, Bristol",England,2018/19,Postgraduate (research),220,200,0,52.38095238095239,47.61904761904761,0.0
561,10007164.0,"University of the West of England, Bristol",England,2018/19,Postgraduate (taught),4625,2580,0,64.1915336571825,35.80846634281748,0.0
562,10007165.0,The University of Westminster,England,2018/19,All,11245,7635,0,59.5603813559322,40.4396186440678,0.0
563,10007165.0,The University of Westminster,England,2018/19,All postgraduate,2480,1625,0,60.41412911084044,39.585870889159565,0.0
564,10007165.0,The University of Westminster,England,2018/19,All undergraduate,8765,6010,0,59.323181049069376,40.676818950930624,0.0
565,10007165.0,The University of Westminster,England,2018/19,First degree,7865,5520,0,58.75980575270826,41.24019424729175,0.0
566,10007165.0,The University of Westminster,England,2018/19,Other undergraduate,900,490,0,64.74820143884892,35.25179856115108,0.0
567,10007165.0,The University of Westminster,England,2018/19,Postgraduate (research),125,80,0,60.97560975609756,39.02439024390244,0.0
568,10007165.0,The University of Westminster,England,2018/19,Postgraduate (taught),2355,1545,0,60.38461538461538,39.61538461538461,0.0
569,10007166.0,The University of Wolverhampton,England,2018/19,All,12030,7015,5,63.1496062992126,36.8241469816273,0.026246719160104987
570,10007166.0,The University of Wolverhampton,England,2018/19,All postgraduate,2320,1315,0,63.823933975240706,36.17606602475929,0.0
571,10007166.0,The University of Wolverhampton,England,2018/19,All undergraduate,9710,5700,5,62.99059357768407,36.97697048329549,0.03243593902043464
572,10007166.0,The University of Wolverhampton,England,2018/19,First degree,8555,5115,0,62.58229700073152,37.41770299926847,0.0
573,10007166.0,The University of Wolverhampton,England,2018/19,Other undergraduate,1155,585,0,66.37931034482759,33.62068965517241,0.0
574,10007166.0,The University of Wolverhampton,England,2018/19,Postgraduate (research),130,155,0,45.614035087719294,54.385964912280706,0.0
575,10007166.0,The University of Wolverhampton,England,2018/19,Postgraduate (taught),2190,1160,0,65.3731343283582,34.626865671641795,0.0
576,10007167.0,The University of York,England,2018/19,All,10975,8480,15,56.36877247046739,43.55418592706729,0.07704160246533129
577,10007167.0,The University of York,England,2018/19,All postgraduate,3195,2235,10,58.73161764705882,41.08455882352941,0.1838235294117647
578,10007167.0,The University of York,England,2018/19,All undergraduate,7780,6250,0,55.452601568068424,44.547398431931576,0.0
579,10007167.0,The University of York,England,2018/19,First degree,7385,5995,0,55.19431988041853,44.80568011958147,0.0
580,10007167.0,The University of York,England,2018/19,Other undergraduate,395,250,0,61.240310077519375,38.759689922480625,0.0
581,10007167.0,The University of York,England,2018/19,Postgraduate (research),685,720,5,48.58156028368794,51.06382978723404,0.3546099290780142
582,10007167.0,The University of York,England,2018/19,Postgraduate (taught),2510,1515,5,62.28287841191067,37.593052109181144,0.12406947890818859
583,10007657.0,Writtle University College,England,2018/19,All,590,160,0,78.66666666666666,21.333333333333336,0.0
584,10007657.0,Writtle University College,England,2018/19,All postgraduate,70,15,0,82.35294117647058,17.647058823529413,0.0
585,10007657.0,Writtle University College,England,2018/19,All undergraduate,525,145,0,78.35820895522389,21.641791044776117,0.0
586,10007657.0,Writtle University College,England,2018/19,First degree,470,110,0,81.03448275862068,18.96551724137931,0.0
587,10007657.0,Writtle University College,England,2018/19,Other undergraduate,55,35,0,61.111111111111114,38.88888888888889,0.0
588,10007657.0,Writtle University College,England,2018/19,Postgraduate (taught),70,15,0,82.35294117647058,17.647058823529413,0.0
589,10007713.0,York St John University,England,2018/19,All,4395,2220,5,66.38972809667673,33.53474320241692,0.0755287009063444
590,10007713.0,York St John University,England,2018/19,All postgraduate,520,270,0,65.82278481012658,34.177215189873415,0.0
591,10007713.0,York St John University,England,2018/19,All undergraduate,3875,1955,0,66.46655231560892,33.533447684391085,0.0
592,10007713.0,York St John University,England,2018/19,First degree,3765,1935,0,66.05263157894737,33.94736842105263,0.0
593,10007713.0,York St John University,England,2018/19,Other undergraduate,110,15,0,88.0,12.0,0.0
594,10007713.0,York St John University,England,2018/19,Postgraduate (research),65,65,0,50.0,50.0,0.0
595,10007713.0,York St John University,England,2018/19,Postgraduate (taught),450,205,0,68.70229007633588,31.297709923664126,0.0
596,10007759.0,Aston University,England,2018/19,All,7135,7850,0,47.614280947614276,52.38571905238572,0.0
597,10007759.0,Aston University,England,2018/19,All postgraduate,1345,1375,0,49.44852941176471,50.55147058823529,0.0
598,10007759.0,Aston University,England,2018/19,All undergraduate,5790,6475,0,47.20750101916021,52.79249898083979,0.0
599,10007759.0,Aston University,England,2018/19,First degree,5500,6140,0,47.250859106529205,52.749140893470795,0.0
600,10007759.0,Aston University,England,2018/19,Other undergraduate,290,335,0,46.400000000000006,53.6,0.0
601,10007759.0,Aston University,England,2018/19,Postgraduate (research),200,170,0,54.054054054054056,45.94594594594595,0.0
602,10007759.0,Aston University,England,2018/19,Postgraduate (taught),1150,1210,0,48.728813559322035,51.271186440677965,0.0
603,10007760.0,Birkbeck College,England,2018/19,All,6270,5100,20,55.04828797190518,44.776119402985074,0.17559262510974538
604,10007760.0,Birkbeck College,England,2018/19,All postgraduate,2425,1910,10,55.81127733026467,43.958573072497124,0.23014959723820483
605,10007760.0,Birkbeck College,England,2018/19,All undergraduate,3845,3190,10,54.57771469127041,45.28034066713982,0.14194464158977999
606,10007760.0,Birkbeck College,England,2018/19,First degree,2895,2465,10,53.910614525139664,45.90316573556797,0.186219739292365
607,10007760.0,Birkbeck College,England,2018/19,Other undergraduate,945,725,0,56.58682634730538,43.41317365269461,0.0
608,10007760.0,Birkbeck College,England,2018/19,Postgraduate (research),345,290,0,54.330708661417326,45.66929133858268,0.0
609,10007760.0,Birkbeck College,England,2018/19,Postgraduate (taught),2080,1620,10,56.06469002695418,43.66576819407008,0.2695417789757413
610,10007761.0,Courtauld Institute of Art,England,2018/19,All,400,95,5,80.0,19.0,1.0
611,10007761.0,Courtauld Institute of Art,England,2018/19,All postgraduate,225,50,0,81.81818181818183,18.181818181818183,0.0
612,10007761.0,Courtauld Institute of Art,England,2018/19,All undergraduate,175,40,0,81.3953488372093,18.6046511627907,0.0
613,10007761.0,Courtauld Institute of Art,England,2018/19,First degree,175,40,0,81.3953488372093,18.6046511627907,0.0
614,10007761.0,Courtauld Institute of Art,England,2018/19,Postgraduate (research),45,10,0,81.81818181818183,18.181818181818183,0.0
615,10007761.0,Courtauld Institute of Art,England,2018/19,Postgraduate (taught),180,40,0,81.81818181818183,18.181818181818183,0.0
616,10007762.0,Glasgow Caledonian University,Scotland,2018/19,All,9815,7040,5,58.214709371293004,41.755634638196916,0.02965599051008304
617,10007762.0,Glasgow Caledonian University,Scotland,2018/19,All postgraduate,1910,1165,0,62.11382113821138,37.886178861788615,0.0
618,10007762.0,Glasgow Caledonian University,Scotland,2018/19,All undergraduate,7905,5875,5,57.3449401523395,42.61878853826623,0.03627130939426913
619,10007762.0,Glasgow Caledonian University,Scotland,2018/19,First degree,7080,5490,5,56.30218687872763,43.658051689860834,0.039761431411530816
620,10007762.0,Glasgow Caledonian University,Scotland,2018/19,Other undergraduate,825,385,0,68.18181818181817,31.818181818181817,0.0
621,10007762.0,Glasgow Caledonian University,Scotland,2018/19,Postgraduate (research),215,220,0,49.42528735632184,50.57471264367817,0.0
622,10007762.0,Glasgow Caledonian University,Scotland,2018/19,Postgraduate (taught),1695,945,0,64.20454545454545,35.79545454545455,0.0
623,10007764.0,Heriot-Watt University,Scotland,2018/19,All,4390,6540,0,40.16468435498627,59.83531564501372,0.0
624,10007764.0,Heriot-Watt University,Scotland,2018/19,All postgraduate,1115,1880,0,37.228714524207014,62.77128547579299,0.0
625,10007764.0,Heriot-Watt University,Scotland,2018/19,All undergraduate,3275,4660,0,41.27284183994959,58.72715816005041,0.0
626,10007764.0,Heriot-Watt University,Scotland,2018/19,First degree,3075,4410,0,41.08216432865731,58.91783567134269,0.0
627,10007764.0,Heriot-Watt University,Scotland,2018/19,Other undergraduate,200,250,0,44.44444444444444,55.55555555555556,0.0
628,10007764.0,Heriot-Watt University,Scotland,2018/19,Postgraduate (research),220,540,0,28.947368421052634,71.05263157894737,0.0
629,10007764.0,Heriot-Watt University,Scotland,2018/19,Postgraduate (taught),895,1340,0,40.044742729306485,59.95525727069351,0.0
630,10007767.0,Keele University,England,2018/19,All,6425,4435,5,59.13483663138518,40.81914404049701,0.04601932811780948
631,10007767.0,Keele University,England,2018/19,All postgraduate,1555,850,5,64.52282157676349,35.26970954356847,0.2074688796680498
632,10007767.0,Keele University,England,2018/19,All undergraduate,4870,3585,0,57.59905381431106,42.400946185688944,0.0
633,10007767.0,Keele University,England,2018/19,First degree,4625,3475,0,57.098765432098766,42.901234567901234,0.0
634,10007767.0,Keele University,England,2018/19,Other undergraduate,245,110,0,69.01408450704226,30.985915492957744,0.0
635,10007767.0,Keele University,England,2018/19,Postgraduate (research),220,170,0,56.41025641025641,43.58974358974359,0.0
636,10007767.0,Keele University,England,2018/19,Postgraduate (taught),1335,680,0,66.25310173697271,33.7468982630273,0.0
637,10007768.0,The University of Lancaster,England,2018/19,All,7295,7155,15,50.43207742827514,49.46422398893881,0.10369858278603526
638,10007768.0,The University of Lancaster,England,2018/19,All postgraduate,2075,1725,15,54.39056356487549,45.21625163826999,0.39318479685452157
639,10007768.0,The University of Lancaster,England,2018/19,All undergraduate,5220,5430,0,49.014084507042256,50.985915492957744,0.0
640,10007768.0,The University of Lancaster,England,2018/19,First degree,5215,5415,0,49.059266227657574,50.940733772342426,0.0
641,10007768.0,The University of Lancaster,England,2018/19,Other undergraduate,5,15,0,25.0,75.0,0.0
642,10007768.0,The University of Lancaster,England,2018/19,Postgraduate (research),750,710,5,51.19453924914675,48.4641638225256,0.3412969283276451
643,10007768.0,The University of Lancaster,England,2018/19,Postgraduate (taught),1325,1015,10,56.38297872340425,43.19148936170213,0.425531914893617
644,10007769.0,London Business School,England,2018/19,All,750,1325,0,36.144578313253014,63.85542168674698,0.0
645,10007769.0,London Business School,England,2018/19,All postgraduate,750,1325,0,36.144578313253014,63.85542168674698,0.0
646,10007769.0,London Business School,England,2018/19,Postgraduate (research),30,45,0,40.0,60.0,0.0
647,10007769.0,London Business School,England,2018/19,Postgraduate (taught),725,1280,0,36.15960099750624,63.84039900249376,0.0
648,10007771.0,London School of Hygiene and Tropical Medicine,England,2018/19,All,785,385,0,67.09401709401709,32.9059829059829,0.0
649,10007771.0,London School of Hygiene and Tropical Medicine,England,2018/19,All postgraduate,785,385,0,67.09401709401709,32.9059829059829,0.0
650,10007771.0,London School of Hygiene and Tropical Medicine,England,2018/19,Postgraduate (research),275,170,0,61.79775280898876,38.20224719101123,0.0
651,10007771.0,London School of Hygiene and Tropical Medicine,England,2018/19,Postgraduate (taught),510,215,0,70.34482758620689,29.655172413793103,0.0
652,10007772.0,Edinburgh Napier University,Scotland,2018/19,All,7565,6025,5,55.64545788892975,44.317763883780806,0.03677822728944465
653,10007772.0,Edinburgh Napier University,Scotland,2018/19,All postgraduate,1685,1510,5,52.65625000000001,47.1875,0.15625
654,10007772.0,Edinburgh Napier University,Scotland,2018/19,All undergraduate,5885,4510,0,56.613756613756614,43.386243386243386,0.0
655,10007772.0,Edinburgh Napier University,Scotland,2018/19,First degree,5490,4455,0,55.203619909502265,44.79638009049774,0.0
656,10007772.0,Edinburgh Napier University,Scotland,2018/19,Other undergraduate,395,55,0,87.77777777777777,12.222222222222221,0.0
657,10007772.0,Edinburgh Napier University,Scotland,2018/19,Postgraduate (research),90,120,0,42.857142857142854,57.14285714285714,0.0
658,10007772.0,Edinburgh Napier University,Scotland,2018/19,Postgraduate (taught),1595,1390,5,53.34448160535117,46.48829431438127,0.16722408026755853
659,10007773.0,The Open University,England,2018/19,All,57520,35465,0,61.85943969457439,38.14056030542561,0.0
660,10007773.0,The Open University,England,2018/19,All postgraduate,4535,3510,0,56.37041640770665,43.62958359229335,0.0
661,10007773.0,The Open University,England,2018/19,All undergraduate,52985,31955,0,62.379326583470686,37.620673416529314,0.0
662,10007773.0,The Open University,England,2018/19,First degree,48675,29190,0,62.5120400693508,37.487959930649204,0.0
663,10007773.0,The Open University,England,2018/19,Other undergraduate,4315,2770,0,60.90331686661962,39.09668313338038,0.0
664,10007773.0,The Open University,England,2018/19,Postgraduate (research),280,230,0,54.90196078431373,45.09803921568628,0.0
665,10007773.0,The Open University,England,2018/19,Postgraduate (taught),4255,3275,0,56.507304116865875,43.49269588313413,0.0
666,10007773.0,The Open University,Northern Ireland,2018/19,All,2220,1725,0,56.27376425855514,43.72623574144487,0.0
667,10007773.0,The Open University,Northern Ireland,2018/19,All postgraduate,85,90,0,48.57142857142857,51.42857142857142,0.0
668,10007773.0,The Open University,Northern Ireland,2018/19,All undergraduate,2140,1635,0,56.688741721854306,43.3112582781457,0.0
669,10007773.0,The Open University,Northern Ireland,2018/19,First degree,1790,1395,0,56.20094191522763,43.79905808477237,0.0
670,10007773.0,The Open University,Northern Ireland,2018/19,Other undergraduate,350,240,0,59.32203389830508,40.67796610169492,0.0
671,10007773.0,The Open University,Northern Ireland,2018/19,Postgraduate (taught),85,90,0,48.57142857142857,51.42857142857142,0.0
672,10007773.0,The Open University,Scotland,2018/19,All,10220,6585,0,60.81523356144005,39.184766438559954,0.0
673,10007773.0,The Open University,Scotland,2018/19,All postgraduate,390,305,0,56.11510791366906,43.884892086330936,0.0
674,10007773.0,The Open University,Scotland,2018/19,All undergraduate,9835,6285,0,61.011166253101734,38.98883374689826,0.0
675,10007773.0,The Open University,Scotland,2018/19,First degree,7110,4760,0,59.8989048020219,40.1010951979781,0.0
676,10007773.0,The Open University,Scotland,2018/19,Other undergraduate,2720,1520,0,64.15094339622641,35.84905660377358,0.0
677,10007773.0,The Open University,Scotland,2018/19,Postgraduate (taught),390,305,0,56.11510791366906,43.884892086330936,0.0
678,10007773.0,The Open University,Wales,2018/19,All,5240,3380,0,60.78886310904872,39.21113689095127,0.0
679,10007773.0,The Open University,Wales,2018/19,All postgraduate,235,170,0,58.0246913580247,41.9753086419753,0.0
680,10007773.0,The Open University,Wales,2018/19,All undergraduate,5005,3205,0,60.96224116930572,39.03775883069427,0.0
681,10007773.0,The Open University,Wales,2018/19,First degree,4245,2765,0,60.556348074179745,39.443651925820255,0.0
682,10007773.0,The Open University,Wales,2018/19,Other undergraduate,755,440,0,63.17991631799163,36.82008368200837,0.0
683,10007773.0,The Open University,Wales,2018/19,Postgraduate (taught),235,170,0,58.0246913580247,41.9753086419753,0.0
684,10007774.0,The University of Oxford,England,2018/19,All,12290,13080,15,48.414417963364194,51.52649202284814,0.059090013787669884
685,10007774.0,The University of Oxford,England,2018/19,All postgraduate,4680,5800,5,44.63519313304721,55.317119694802095,0.04768717215069146
686,10007774.0,The University of Oxford,England,2018/19,All undergraduate,7610,7280,10,51.07382550335571,48.85906040268456,0.06711409395973154
687,10007774.0,The University of Oxford,England,2018/19,First degree,5590,6055,5,47.98283261802575,51.97424892703862,0.04291845493562232
688,10007774.0,The University of Oxford,England,2018/19,Other undergraduate,2020,1225,5,62.153846153846146,37.69230769230769,0.15384615384615385
689,10007774.0,The University of Oxford,England,2018/19,Postgraduate (research),1995,2765,0,41.911764705882355,58.08823529411765,0.0
690,10007774.0,The University of Oxford,England,2018/19,Postgraduate (taught),2685,3035,0,46.94055944055944,53.05944055944056,0.0
691,10007775.0,Queen Mary University of London,England,2018/19,All,11220,9335,5,54.57198443579766,45.40369649805447,0.024319066147859923
692,10007775.0,Queen Mary University of London,England,2018/19,All postgraduate,3370,2885,0,53.87689848121503,46.12310151878497,0.0
693,10007775.0,Queen Mary University of London,England,2018/19,All undergraduate,7850,6450,5,54.87591751135966,45.08912967493883,0.034952813701502966
694,10007775.0,Queen Mary University of London,England,2018/19,First degree,7805,6410,5,54.887482419127984,45.077355836849506,0.035161744022503515
695,10007775.0,Queen Mary University of London,England,2018/19,Other undergraduate,45,35,0,56.25,43.75,0.0
696,10007775.0,Queen Mary University of London,England,2018/19,Postgraduate (research),630,660,0,48.837209302325576,51.162790697674424,0.0
697,10007775.0,Queen Mary University of London,England,2018/19,Postgraduate (taught),2740,2230,0,55.13078470824949,44.8692152917505,0.0
698,10007776.0,Roehampton University,England,2018/19,All,8080,4580,5,63.797868140544814,36.16265298065535,0.03947887879984208
